点赞,评论,分享,收藏,播放,热词
104401,4855,1456,2277,8406202,"烈士陵园,烈士,感谢,孩子,先烈,先辈,盛世,孩子们,地方,学校,希望,牺牲,害怕,就在,英雄,玩耍,公园,看着,扫墓,感觉,组织,国泰民安,生命,欣慰,小学,场景,换来,儿孙,陵园,纪念碑"
112662,6551,13800,5263,680527,"怒怒,好帅,cos,宕机,宝宝,我去,OK,喜欢,老师,老公,发呆,卧槽,生气,超雄,好可爱,眼含,热泪,头脑,特工队,猪头,好帅啊,同人,调皮,这是,求求了,我靠,爆改,诈骗,好看,啊啊啊"
11211,16145,5598,8449,808426,"抱抱,方式,灵机一动,爱心,干饭人,调皮,感谢,二哈,咖啡,粽子,爱我,go,小黄鸭,元宝,吴采子,烟花,埃及,鞭炮,在评论区,发送"
111161,2628,18804,2871,7862257,"上车,进去了,OK,成功,车厢,宕机,见到,看了,调皮,厉害,哥们,没想到,bug,成功了,玩的,发呆,作品,太牛了,刷到,有礼貌,哭了,鞠躬,怎么上去,坐地铁,被人,很简单,上了,不知道,不难,噢买尬"
16451,1839,29850,2495,3380109,"男人,女人,解气,霸气,老公,媳妇,点赞,老婆,动脚,一脚踢出,一脚,爷们,真男人,的人,兄弟,温柔,估计,我老婆,感情,干了,干的事,动手,不喜欢,夫妻,离婚,转发,气魄,喜欢,拒绝,为了孩子"
12468,2869,1625,5789,257432,"惊讶,抱抱,爱心,糖葫芦,感谢,粉色,面具,烟花,疑问,巧克力,戒指,can,dy"
24339,2973,2366,8111,5888369,"美女,抱抱,感谢,女人,特效,是真的,爱心,受伤,会好,生活不易,看着,挣钱,男人,坚强,加油加油,累了,不好,体会,婚姻,陌生人,爱自己,老公,妹妹,活着,好点,想开,这是,好累,开车,宝贝"
127593,15747,7531,30033,2803577,"忘记,记忆,无垠,OK,侧脸,可以吗,侧颜,调皮,感觉,喜欢,发呆,猪头,宕机,无限的,拍的,照片,评论区,有感觉,回忆,正脸,行吗,暗中观察,不处,勾引,文案,侧颜照,干饭人,宝宝,九转,大肠"
72526,10683,135340,5236,7176748,"名叫,刷到,剃头,广告语,好吃,婆娘,上当,表情,情绪,这不,离婚,勇士,暗中观察,痕迹,太重,男人"
81977,2502,41545,2768,3352915,"好帅,藏服,陈哲远,藏族,对了,藏装,藏族人,太帅了,好好看,道孚,综艺,这是,好帅啊,心坎,西藏,衣服,天哪,感觉,喜欢,王子,帅到,四川,老公,好看,谁懂,汉族,朋友,哭了,穿法,服装"
25518,317,35464,37754,3781625,"鸡蛋,黄芪,爱心,效果,党参,出汗,老师,小孩,好吗,红枣,吃药,可以喝,吃了,真的有,五味子,感谢,能吃,是真的吗,请问,喝了,没用,真有,试一下,头爱,下雨,有用吗,王琪,你说,我就是,不知道"
71273,1865,7764,3487,1041801,"子墨,自摸,好可爱,搞笑,OK,好搞笑,笑死我了,喜欢,出道,苏新皓,感觉,搞笑男,唱歌,好像,不看不看,在哪,好喜欢,幽默,子哥,好好笑,黄朔,爱上了,宕机,高冷,battle,登陆日,笑死了,调皮,精神状态,烂命"
37461,3158,1534,1422,1862169,"部队,严惩,军人,严查,现役军人,后续,保护伞,敢打,打人者,严惩凶手,黑社会,猖狂,地方,严惩不贷,介入,感谢,黑恶势力,出面,挨打,原因,打人,军事法庭,希望,严办,保护,警察,人民,严打,军队,打的"
25590,911,14881,4102,777216,"海绵宝宝,抖音,看过,好看,配音,圣诞老人,痞老板,刷成,调皮,爱看,睡觉,刷到,动画片,你看,硬控,派大星,蜡笔小新,喜欢,宝宝,不错,金鹰卡通,好高清,海底,宕机,Hi,换了,生日,熊出没,一集,动画"
63689,1730,13152,10156,4222912,"不上班,不用上班,自律,哥们,上班,皮质醇,降低,健身,工作,OK,宕机,老实,疑问,咋办,感觉,肌肉,兰州拉面,饮食,发呆,羡慕,有钱,时间,我觉得,起床,真好,被动,的人,计划,噢买尬,打工人"
21057,1442,2806,6584,206177,"爱心,感谢,弟弟,视频,朋友,你好,谢谢,转发,咖啡,优秀,抱抱,谢谢你,支持,你点赞,正能量,传递,抱拳,平安果,老师,发出,姐姐,拍的,我知道了,马总,点赞,好看,回复,好漂亮,好美啊,发不出"
51174,1236,4457,2183,1786505,"法新社,列强,滤镜,动机,站姐,压迫感,拍的,竟是,相机,喜欢,农业,我妈,怀疑,拍点,大国,种地,质疑,审美,安全感,好看,霸气,感觉,这是,爱看,九转,大肠,灵机一动,好帅,中国,妈妈"
22583,1961,11251,9222,11919920,"帮我,我儿子,奥特曼,儿子,小朋友,喜欢,谢谢,名字,做个,关注,抱抱,能不能,能帮,关注你,帮忙,给我,感谢,孩子,我女儿,做的,我家,你好,给你,女儿,生日,灵机一动,迪迦,谢佳,日本,嘉俊"
14627,986,13484,4287,3082248,"好事,男人,不到,妇女,碰到,我来,爱心,惊讶,男孩,意愿,女人,违背,小时,强奸罪,遇不到,不可能,三个女人,吹牛,遇上,强奸,美女,法律,男性,感谢,主播,讲故事,三位,三个,在哪里,奇闻"
82152,51913,3501,4230,881604,"感谢,飙升,全科,成绩,确认,签收,有副作用,复制,接接,求求了,有用,总分,录取,志愿,成功上岸,谢谢,教育,赢了,提高,crush,宝宝,金榜题名,OK,等于,倒追,中式,恋爱脑,大行,中考顺利,预估"
146182,6479,47908,8006,5025895,"给你,战争践踏,艾特,OK,难训,常山阴,训了,训狗,训训,恶犬,虚化,潘宏,免费,扇风,想不到,九转,大肠,能不能,骂名,老实,努力,潘子,回来,这是,办法,帮我,不听话,背负着,视频,笑死我了"
23567,10571,40926,2533,1583139,"合拍,朋友,艾特,OK,调皮,给你,快去,小孩,一个朋友,宕机,初音,适合,术曲,拍的,去吧,我知道,老实,我有,有个,快点,别笑了,笑不出来,手机,有几个,小姐姐,感谢,喜欢,鬼鬼,三个,一个人"
66486,8169,43440,10288,6156581,"看你,媳妇,美女,好看,娘们,漂亮,厉害,老公,老婆,男人,爱心,真厉害,合拍,霸道,女人,小媳妇,全网,调皮,打人,一大跳,你看,有啥,屏幕,太凶了,地位,你没有,婆娘,熟悉,熟视无睹,告诉"
53795,5216,60155,768,5607775,"监考,老师,项链,作弊,笑死我了,评论区,考试,宕机,链接,大学生,来时路,小抄,掩耳盗铃,纸条,暗中观察,想起,学生,手机,答案,莫忘,小孩,调皮,看评论区,裂开,OK,笑死,九转,大肠,好好看,评论"
22076,9488,53204,705,1769702,"蛤蟆,老鼠,笑死我了,宕机,搬出来,冒昧,发呆,OK,笑死了,鼠鼠,我家,九转,稳定,大肠,情绪,想谈,青蛙,疑问,涛哥,搬家,没事,哥们,配音,这是,请问,看评论,笑死,鸠占鹊巢,出来了,ing"
76091,7663,84987,7076,2990965,"看过,爱看,喜欢,好看,我小时候,阿凡提,看了,巴豆,OK,回忆,动画片,好喜欢,童年回忆,猪头,刷到,调皮,记得,超爱,硬控,聪明豆,发呆,宕机,想起,巴依老爷,好像,最爱,感觉,我看过,驴友,小学"
57451,1398,8247,4732,535192,"好帅,老公,太帅了,崔胜澈,猪头,老天,daddy,宝宝,好帅啊,胜澈,瘦了,躺平,酷酷,好帅好帅,感觉,太帅了吧,帅死了,我去,帅死我了,帅啊,队长,卧槽,帅成,眼前一亮,啊啊啊啊,瘦了好,眼含,热泪,我老公,wc"
19523,46550,118552,1293,3526042,"最像,一模一样,艾特,好像,闪开,开心,用户,是你,宝宝,在这,发呆,不吃,太像,悲伤,傻笑,九转,大肠,灵机一动,刷到,香菜,调皮,你看,ing,晚安,睡觉,像不像,宕机,的人,想到,猥琐"
37811,877,44272,32080,6429459,"东山岛,去过,地方,路费,酒店,芒市,走路,电驴,预算,福建,不知道,孩子,怎么去,海鲜,漳州,民宿,吃海鲜,东山,车费,云南,穷了,带孩子,便宜,来回,不去,抖音,价格,甘肃,甘南,过路费"
35973,2505,12634,2320,2791716,"这是,人间,喜乐,好看,君恩,赵今麦,苦果,愿献,以报,感觉,吴磊,张凌赫,台词,喜欢,看了,爱看,一集,小说,孩子,电视剧,麦麦,勾引,灵机一动,暴雪,好看的,很好看,太会了,吻戏,好会,我来"
56660,2911,17412,4616,2208153,"鬼王,继国缘一,倒反天罡,狯岳,OK,无惨,九转,大肠,宕机,主公,炭治郎,发呆,缘一,童磨,上弦,叉出去,人类,鬼灭,逆天,反派,之刃,狛治,月柱,估计,梅柱,鸣柱,有请,柱灭,蝴蝶,行冥"
20668,1637,25948,5283,5610004,"好可爱,给你,买个,想要,胖虎,喜欢,买车,男朋友,好像,好看,姐夫,安排,老公,会不会,感觉,喜欢吗,壁纸,同款,抱抱,也有,车里,宝宝,被偷,提车,想买,宕机,长得,电动车,灵机一动,我妹"
177858,11300,185624,8003,3178016,"老公,喜欢,打我,小孩,调皮,爸爸,生日快乐,爱看,卧槽,宝宝,感觉,猪头,抖音,爽了,男人,OK,我老公,发呆,刷到,屁股,哥哥,不知道,打死我,姐妹,好喜欢,好爽,让我,暗中观察,好看,我靠"
291399,9329,279896,8814,13976043,"高粱米,水饭,茄子,土豆,考研,押韵,好吃,越过,刷到,爱吃,代表,眼熟,说唱,感觉,嗓子,好像,灿烂,没吃过,喜欢,吃了,顺口溜,咸鸭蛋,发呆,er,宕机,东北人,完蛋,app,满嘴,看着"
67622,11786,52777,1983,2437731,"我去,名字,发呆,细节,王勇,是这样,宕机,我靠,刀哥,求求,哭了,球球,救命,原来如此,卧槽,张嘉佳,是因为,大行,眼含,热泪,逞强,落泪,莺莺,走了,懂了,难过,又刀我,九转,大肠,电影"
76579,4312,10956,3942,701781,"id,有没有,光与夜之恋,帮忙,宝宝,ID,夫人,帮带,自证,光夜,老师,眼含,热泪,猪头,光宝,哭了,永不关服,我带,光头,苦涩,妈咪,OK,录播,直播,小偿,落泪,推有,世界,求求了,太太"
54866,4260,20928,3494,5568493,"周六福,书包,街舞,打了,小孩,广告费,小姐姐,广告,孩子,打广告,厉害,小朋友,住手,斗舞,动作,不错,灵机一动,不要打,托马斯,舞台,少年,背着,金店,美女,我儿子,好看,六福,牛逼,摆拍,学费"
52404,29958,1226,4644,562040,"感谢,吉言,谢谢你,收下,爱心,谢谢,祝福,收到,平安果,万事如意,全家,感恩,心想事成,如意,平安,谢谢您,百顺,一顺,抱拳,财源滚滚,全收,我家,顺风顺水,全接,我接,好运连连,师傅,一生,贵人,好意"
49577,6176,21553,4884,1140737,"艾特,猥琐男,猥琐,相信光吗,爱看,拒绝,喜欢,给你,女色,相信光,口鸟,用户,振兴中华,做起,发呆,好看,灵机一动,让我,不白看,无敌,河北,身材,OK,黑暗,刷到,我就是,感谢,艾特我,晚安,同学"
68733,946,25558,39206,2587576,"考了,三支,没考,宇宙速度,考完,刷到,嫦娥,速度,河南,六号,时政,航天,一扶,考到,回来,江西,推给,考点,宇宙,看了,大行,重点,我选,济南,不考,题干,考过,宕机,湖南,知识点"
29372,750,698,744,1145061,"友人,反三,OK,在现场,小自来也,失眠,反了,套餐,穿三,直播,低配,自来也,惠比寿,黑色闪光,不让,主播,不发,胜率,宕机,没豆,好像,发呆,不放,闪电,航子,看了,对吗,看着,就是你,招笑"
108227,3631,3532,6331,6110769,"感谢,爱心,小朝林,好听,唱歌,孩子,宝贝,唱得,朝林,加油加油,真好听,美女,在一起,凄凉,很大,小朋友,小顺子,优秀,心酸,歌词,加油吧,组合,感动,巧克力,师傅,希望,气息,努力,支持,人间"
14012,4399,2270,600,508866,"仰望,中国,比亚迪,U8,有钱人,霸气,堵车,车队,有钱,国产车,自豪,祖国,豪车,五星红旗,深圳,奥迪,民族,BBA,车主,红旗,崛起,感谢,大气,世界,震撼,行走,县城,实车,骄傲,汽车工业"
69066,1067,38153,6117,4935366,"大学,脱口秀,水瓶座,身份,出门在外,皮城,康奈尔,笑死我了,学院,去看,灵机一动,留子,付航,好想,霍格沃兹,蒙克,水瓶,观众,能不能,本科,生物,样本,史莱克,笑死了,佛大,佛山,ing,睡觉,jhu,OK"
56053,1767,10343,4790,791387,"三子,耕耘,三哥,小童,衣服,二哥,好帅,核心,李老三,一身,造型,好腰,卓沅,利好,深V,老三,好看,头发,啊啊啊啊,听不清,力量,天呐,有没有,高清图,宽肩,好好看,下跪,好帅啊,适合,身材"
32631,1215,10175,6392,1028076,"好基友,OK,不卖,说唱,阿姨,押韵,店员,带派,rap,给你,试试,app,er,不买,小伙,多收,烤肠,好丽友派,考研,不在,大妈,看你,鸡蛋,大娘,龙井,宕机,看评论区,见怪,抱佛脚,好听"
116445,3098,47396,6143,1415195,"好帅,的人,OK,洋妞,精神,外国,歪果仁,外国人,巴西,爱了,老外,感觉,喜欢,太帅了,发呆,真帅,我去,宕机,洋人,带我飞,有点帅,给我,抖音,灵机一动,好喜欢,音乐,电摩,带我,精神小妹,机车"
12821,3926,799,320,325202,"感谢,成绩,接接,飙升,全科,有副作用,无副作用,生物,考完,上岸,中考,金榜题名,语文,国家,数学,画图,猛升,顺利,英语,考试,成功上岸,过过,OK,贵人,道法,平安,健康,开心,考上,巴西"
18512,1874,7253,4877,3200281,"毛毛,毛真,女人,索额图,真多,点赞,收徒弟,美女,肚皮,大胡子,毛多,这是,眼睛,何在,感谢,减肥,工资,手艺,多毛,戴眼镜,音乐,身材,收藏,医生,抖音,看了,有没有,太多了,徒弟,肚子"
163512,5282,53697,6304,7775072,"吻戏,贴脸,开大,这是,尴尬,张凌赫,公开处刑,牛牛,我去,啊啊啊啊,麦麦,看了,救命,赵今麦,好看,抖音,九转,大肠,大屏,OK,感觉,自己看,猪头,发呆,爱看,刺激,妈呀,调皮,不尴尬,大屏幕"
56855,2349,1358,11491,1028458,"爱心,感谢,支持,祖国,惊讶,讨回公道,抱抱,打小日本,拳头,咖啡,小日本,中国,红心,嘴唇,打日本,抱拳,灵机一动,加油加油,中国人民解放军,日本,美国,十号,调皮,中国加油,平安果,打打打,打小,关注,支持正义,ryyuuoop"
14855,11764,153974,704,1632000,"你老婆,OK,你们老婆,鸿运当头,媳妇,冷知识,男朋友,猪猪女孩,给你,猪猪,吃早饭,好可爱,底子,瘦下来,难受,辣条,喜欢,九转,大肠,吃饭,发呆,感觉,找到,白菜,粉条,女朋友,台早,一巴掌,睡觉,是你"
43081,8301,2775,3603,5067020,"点赞,儿媳妇,孝顺,女儿,照顾,感谢,媳妇,爱心,美女,老人,好儿媳,伺候,公公,父亲,你点赞,好媳妇,洗澡,不容易,了不起,闺女,值得,好女人,女人,好人,孩子,瘫痪,都是,不知道,的人,父母"
26307,1322,94546,12674,4806192,"感谢,孩子,平安,国家,保佑,回家,回来,希望,被骗,出手,骗子,归来,报警,工资,回来了,上当受骗,完了,宣传,馅饼,抖音,回家吧,我儿子,泰国,大人,西双版纳,防范,意识,男孩,都是,不好"
43207,1012,22221,25935,2152504,"裙子,好看,链接,适合,找到,姿势,帽子,好美,好好看,拍的,瘦瘦,衣服,有链接,效果,猪头,长得,看海,很好看,有吗,给你,学学,宝宝,滤镜,拍出,生命力,海边拍照,收藏,拍照,相机,期待"
9917,1345,16009,3204,5863098,"肯德基,原味鸡,不知道,干完,好饿,全家桶,可乐,闺女,胡萝卜,面包,汉堡,小面包,难吃,记得,餐包,吃了,好吃,套餐,玉米,饮料,东西,前卖,姐夫,没吃过,我想,儿子,康娘,土豆泥,三杯,给我"
60127,1442,8655,2574,921363,"牛牛,老公,牛仔裤,跑的,我老公,调皮,好看,张凌赫,好帅,走快点,展开,女生,T恤,碎发,温柔,阳光男孩,没忍住,男人,求牛,牛哥,鳄鱼,长的帅,学习好,乱七八糟,青春男,感觉,干嘛,偷拍,当站,OK"
27855,489,2070,13454,2940857,"爱心,离开,快点,家庭,男人,母子,抱抱,人干,作品,感谢,我人,没得,好死,大学,海口,世贸,雅苑,二手房,多少钱,一平,又臭又长,牛生,小妹妹,两个人,平安果,母子俩,太不像话,受告,人世间,傻瓜"
62292,15428,70940,1609,1757573,"切开,鱼油,鱼油胶囊,宕机,看切,生性,多疑,大行,视频,爆开,后续,调皮,评论区,发呆,九转,大肠,手机,还好,看你,作者,打开,你知道,吓死我了,是这样的,莫名其妙,声音,老实,干净了,老公,暧昧"
48553,1536,1388,5706,6848481,"好人,感谢,平安,一生,爱心,点赞,正能量,善良,驴友,好心人,平安果,善举,大爱,的人,感人,好样的,旅游,五保户,游客,值得,这是,天下,学习,传递,大爱无疆,朋友,健康,万事如意,心想事成,大好人"
162532,14637,50435,4691,4318647,"星星,宕机,给我,想要,OK,发呆,调皮,折过,九转,大肠,给你,想起,我要,千纸鹤,同桌,我去,学校,记得,评论区,牛逼,上课,笑死我了,朋友,干过,宝宝,大行,想到,喜欢,猪头,折个"
25502,6399,151711,15068,12750987,"肾结石,饮料,夸张,结石,生孩子,医院,经历过,要命,得过,痛起来,发作,确实,体验,痛到,胆结石,喝水,不知道,分娩,绞痛,手术,发呆,痛过,喝点,多喝水,怀疑人生,怀孕,还痛,医生,疼得,疼痛"
410016,33804,375198,14331,7197264,"好朋友,抱抱,小狗,好可爱,大狗,命中注定,要做,猪头,狗狗,是因为,艾特,是你,宝宝,好乖,给你,不乖,九转,大肠,朋友,牵着,调皮,大狗狗,发呆,爱心,眼含,热泪,史努比,溜溜,出门,小狗狗"
87551,652,5711,2915,3039816,"卡尔,姐弟,菲奥娜,身高,好像,卡神,文案,大姐,比伯,喜欢,母子,姐姐,fi,长得,男人,破案了,看过,展开,初见,真像,宕机,扎心了,儿子,大了,南区,耳机,好帅,高点,确实,九转"
13574,1245,6031,3123,12107824,"鲢鳙,钩子,雾化,大了,饵料,白鲢,三本钩,鱼钩,白条,黑漂,打不到,子线,浮漂,棉花,顿口,动作,白莲,勾距,上钩,钓鱼,好了,不行,加大,关东,锋利,都是,钓到,不好,下钩,拉饵"
44082,3649,2170,1833,2311333,"大宝贝,教练,大宝,解气,中国,点赞,爱心,宝贝,感谢,中国人,霸气,回去,开心,看着,刘禹彤,太可爱了,好可爱,好样的,国家队,镇国,看了,喜欢,真棒,支持,可爱的,漂亮,你点赞,骄傲,拳头,国宝"
132599,7255,63718,8676,6902590,"好美,好好看,好漂亮,裙子,好看,宝宝,去过,好想,带我去,地方,链接,猪头,我去,绿色,旅游,和你,太美了,和你一起,有没有,不想,玩了,抱抱,青海,出发,喜欢,人去,朋友,自驾,ing,这是"
75277,3392,8583,5607,1519405,"善逸,鸣女,OK,祖宗,匹配,狯岳,匹配机制,报仇,师兄,有仇,祖宗保佑,无限城,童磨,时透,一郎,报冤,想见,黑死牟,猗窝座,登场,老板,没仇,砍我,对手,食物中毒,妻管严,好帅,没怨,无惨,老祖宗"
33797,526,3767,18594,5960035,"感谢,爱心,大吉大利,一顺,百顺,阿弥陀佛,抱抱,见官,庄碧,咖啡,工资,短剧,调皮,疑问,刷x,垃圾,好看,不到,所抗,见者,躺上去,没死,亚心"
73055,3924,33168,2526,1828230,"山羊,岩羊,发呆,羚羊,OK,宕机,直角,飞渡,爬山,孤高,九转,大肠,逆天,画质,厉害,之羊,没人,都是,斑羚飞渡,诚不欺我,好吃,高德,都会,想起,超过,乞力马扎罗山,冻死,地方,干什么,动物"
47529,3537,6820,1793,4757068,"仰望,U8,中国,比亚迪,堵车,通道,有钱人,深圳,添堵,点赞,牛逼,广告,通车,国旗,深中,大桥,车队,五星红旗,有钱,建设者,祖国,广东,骄傲,中国基建,中山,u8,中国人,做的,一名,这是"
